id,tweet_id,text,tag,date,partition
183,302353588703879168,в сибири сегодня отмечается профессиональный праздник день плотника со стекольщиком . #chell #челябинск ,Not related,Fri Feb 15 09:48:07 +0000 2013,train
184,302354041692905472,"мама меня метеорит убил в челябинске ! мама убил меня ! вызывай астрологов - хуёлогов , убил меня аааа ( с ) #челябинск ",Related - but not informative,Fri Feb 15 09:49:55 +0000 2013,train
185,302354154951688192,the sky is literally falling in russia ! incredible meteor shower injures hundreds in the urals #russianmeteor <URL> ,Related and informative,Fri Feb 15 09:50:22 +0000 2013,train
186,302354666631602176,“ <USR> : video : flash of light seen as meteor passes over russian city <URL> wow . ,Related and informative,Fri Feb 15 09:52:24 +0000 2013,train
187,302355086078795777,"astonishing meteor footage from russia , our hearts are with all those affected . not related to asteroid 2012 da14 http :/ . . . ",Related - but not informative,Fri Feb 15 09:54:04 +0000 2013,train
188,302355258049449984,meteor fragments slam into russia ; more than 400 people hurt <URL> ,Related and informative,Fri Feb 15 09:54:45 +0000 2013,train
189,302355308376891392,suivi - autre vidéo issue de caméras de surveillance en russie <URL> #russianmeteor ,Not related,Fri Feb 15 09:54:57 +0000 2013,train
190,302355971076915201,meteor shower over russia sees meteorites hit earth <URL> via <USR> ,Related and informative,Fri Feb 15 09:57:35 +0000 2013,train
191,302356105269489664,bbc news - meteor fall ' injures hundreds ' in central russia <URL> ,Related and informative,Fri Feb 15 09:58:07 +0000 2013,train
192,302356222743543808,minuto a minuto : vea la cronología de la caída de un meteorito en la región de los urales #rusia #chelyabinsk http :// t . . . ,Related - but not informative,Fri Feb 15 09:58:35 +0000 2013,train
193,302356667314606080,russian meteor not the movie kind <URL> ,Related - but not informative,Fri Feb 15 10:00:21 +0000 2013,train
194,302357199978635264,listen to the audio on this video ! it makes me get goosebumps ! #russianmeteor https://t.co/8zggfbal ,Not related,Fri Feb 15 10:02:28 +0000 2013,train
195,302357548110065664,russian meteor shower causes blast ; hundreds injured - <URL> <URL> ,Related and informative,Fri Feb 15 10:03:51 +0000 2013,train
196,302357611024637952,челябинские валентинки на столько суровые . . . #russianmeteor #метеорит ,Not related,Fri Feb 15 10:04:06 +0000 2013,train
197,302358080782491648,#метеорит #челябинск <URL> ,Related - but not informative,Fri Feb 15 10:05:58 +0000 2013,train
198,302358437327683584,the russian meteor explosion is incredible — and humbling . hope injuries are not serious . ,Related and informative,Fri Feb 15 10:07:23 +0000 2013,train
199,302358508626661376,canada #russianmeteor <URL> now this truly can make myself thrilled ,Not related,Fri Feb 15 10:07:40 +0000 2013,train
200,302358852547014656,wow at that #meteor strike in russia ! last night my hubby and i were sure we spotted one on a much smaller scale here in london . ,Related - but not informative,Fri Feb 15 10:09:02 +0000 2013,train
201,302359414583734272,where can i locate this ? canada #russianmeteor <URL> ,Not related,Fri Feb 15 10:11:16 +0000 2013,train
202,302359754313973760,"from crashing cars to planes to meteors , russian dash cams capture it all ! <URL> #russianmeteor #chelyabinsk ",Related and informative,Fri Feb 15 10:12:37 +0000 2013,train
203,302359930491531264,“ <USR> : <USR> rt <USR> #russianmeteor #метеорит упавший в челябинске : <URL> <USR> ,Related and informative,Fri Feb 15 10:13:19 +0000 2013,train
204,302359972447150081,that russian meteor footage is a nice reminder that we ' re flying through the universe in an organic spaceship with no roof . ,Related - but not informative,Fri Feb 15 10:13:29 +0000 2013,train
205,302360052143112192,#russianmeteor #метеорит <URL> ,Related - but not informative,Fri Feb 15 10:13:48 +0000 2013,train
206,302360316367499265,*news* meteor strike in russia ! - 500 people injured ! ! ! a plunging meteor exploded with a blinding flash above . . . <URL> ,Related and informative,Fri Feb 15 10:14:51 +0000 2013,train
207,302360417030791168,the usa shut up please and start to pray #russianmeteor ,Related - but not informative,Fri Feb 15 10:15:15 +0000 2013,train
208,302360773538234368,"<USR> и в трендах рашнметеор , #метеорит челябинск и химчан , даа : d ",Related - but not informative,Fri Feb 15 10:16:40 +0000 2013,train
209,302360924545769472,"meteor pieces fall in russia , officials say <URL> ",Related and informative,Fri Feb 15 10:17:16 +0000 2013,train
210,302361067147890688,какой суровый челябинский романтик пообещал своей любимой 14 февраля звезду с неба ? #russianmeteor #chelyabinsk #meteor #м . . . ,Related - but not informative,Fri Feb 15 10:17:50 +0000 2013,train
211,302361071342202881,400 reportedly injured by blasts as meteor falls in russia <URL> ,Related and informative,Fri Feb 15 10:17:51 +0000 2013,train
212,302361465594200064,#russianmeteor <URL> wtf ! ! ! is legitimate ? ,Not applicable,Fri Feb 15 10:19:25 +0000 2013,train
213,302362551918944256,have y ' all heard about this yet ? bbc news - meteor fall ' injures hundreds ' in central russia <URL> #surreal ,Related and informative,Fri Feb 15 10:23:44 +0000 2013,train
214,302363252397047809,секрет метеорита из челябинска раскрыт . #метеорит ничего так не бодрит как с утра метеорит <URL> ,Related and informative,Fri Feb 15 10:26:31 +0000 2013,train
215,302363571155763200,<USR> meteor injures 400 in russia just ahead of g - 20 . ,Related and informative,Fri Feb 15 10:27:47 +0000 2013,train
216,302363797643984896,#russianmeteor shower - six of the most dramatic videos : <URL> #метеорит <URL> ,Related and informative,Fri Feb 15 10:28:41 +0000 2013,train
217,302364292584456193,#russianmeteor я охерел просто #метеорит ,Related - but not informative,Fri Feb 15 10:30:39 +0000 2013,train
218,302364590359080960,meteor hits russia - youtube vids : <URL> & <URL> ( with funky radio soundtrack ) ,Related and informative,Fri Feb 15 10:31:50 +0000 2013,train
219,302365039170564097,meteor blast injures hundreds in russia <URL> ,Related and informative,Fri Feb 15 10:33:37 +0000 2013,train
220,302365525693059073,"here � s how to be the perfect man for your girl � flowers , chocolate and great sex #russianmeteor <URL> ",Not related,Fri Feb 15 10:35:33 +0000 2013,train
221,302365982876381184,хуй собачий #метеорит ,Related - but not informative,Fri Feb 15 10:37:22 +0000 2013,train
222,302366070960955392,grabe ang footage ng meteor that hit russia . a big flash on impact of shock wave . . glass broke everywhere . cellphones sto . . . ,Related and informative,Fri Feb 15 10:37:43 +0000 2013,train
223,302366310044680193,<USR> rt <USR> we ' ve updated with more video and information on the russian meteor explosion <URL> ,Related and informative,Fri Feb 15 10:38:40 +0000 2013,train
224,302366410686988288,holy cow . what a video of the russian meteor <URL> ( via <USR> ) ,Related and informative,Fri Feb 15 10:39:04 +0000 2013,train
225,302366947553714176,"meteor streaked across the sky above russia ' s mountains on friday morning , causing explosions / injuring more than 400 people #russianmeteor ",Related and informative,Fri Feb 15 10:41:12 +0000 2013,train
226,302367610249555969,haha : he posted every thing <URL> canada #russianmeteor ,Not related,Fri Feb 15 10:43:50 +0000 2013,train
227,302367610270519296,dream wrote cake and also love on top #russianmeteor <URL> ,Not related,Fri Feb 15 10:43:50 +0000 2013,train
228,302367664779698177,"боже , ещё 2 метеорита #фото #челябинск <URL> ",Related and informative,Fri Feb 15 10:44:03 +0000 2013,train
229,302367970959716352,познакомлюсь с землянами . брюса уиллиса не предлагать . #челябинск #метеорит <URL> ,Not related,Fri Feb 15 10:45:16 +0000 2013,train
230,302368130343243777,"english colleague : it is the end of the world , we should go to the pub #meteorite #englishcommonsense ",Not related,Fri Feb 15 10:45:54 +0000 2013,train
231,302368193257816064,#челябинск до и после #метеорит <URL> ,Related and informative,Fri Feb 15 10:46:09 +0000 2013,train
232,302368356860841984,totally can ' t comprehend this . #russianmeteor ,Not related,Fri Feb 15 10:46:48 +0000 2013,train
233,302368935649624064,#russianmeteor #thecodememories have to see this - produced my day ! ,Not related,Fri Feb 15 10:49:06 +0000 2013,train
234,302369187316236288,#russianmeteor shower - six of the most dramatic videos : <URL> #метеорит <URL> ,Related and informative,Fri Feb 15 10:50:06 +0000 2013,train
235,302369438957711361,i ' m trying to resist the urge of making a sburb joke about that meteor fall in russia until there are no dead confirmed ,Related - but not informative,Fri Feb 15 10:51:06 +0000 2013,train
236,302370235896459264,awesome ! ! ! anyone seen the #meteor vids in russia ? ,Not related,Fri Feb 15 10:54:16 +0000 2013,train
237,302370307187036161,meteor blast injures four in southern russia <URL> #cnn ,Related and informative,Fri Feb 15 10:54:33 +0000 2013,train
238,302370353324384256,"video : meteor shower explodes over central russia , injuring dozens and damaging buildings <URL> #russian . . . ",Related and informative,Fri Feb 15 10:54:44 +0000 2013,train
239,302370588230553600,whoa . this is crazy ! canada #russianmeteor <URL> ,Not related,Fri Feb 15 10:55:40 +0000 2013,train
240,302370600809275392,meteor blast injures hundreds in russia <URL> ,Related and informative,Fri Feb 15 10:55:43 +0000 2013,train
241,302370906993475584,#метеорит в челябинске оторвал еврею голову . #трагедия <URL> ,Related - but not informative,Fri Feb 15 10:56:56 +0000 2013,train
242,302370965696937985,"кто нибудь , объясните мне что происходит с челябинском и при чем тут метеориты ? #челябинск #метеорит ",Related - but not informative,Fri Feb 15 10:57:10 +0000 2013,train
